A,290.517988828
A,290.53554221
A,300.300577626
A,300.31644024
A,331.460904188
A,331.476885738
A,351.969523304
A,351.985432405
A,397.064330402
A,505.285878718
A,524.840443204
A,545.096317349
A,557.312025103
A,625.157485974
A,643.827658145
A,701.733041828
A,743.139723699
A,752.395410987
A,799.551650846
A,818.09478476
A,869.652258659
A,917.883931361
A,927.697219635
A,1010.98314877
A,1122.48431413
A,1122.50125713
A,1152.6415245
A,1152.65742153
A,1207.50762476
A,1207.52268923
A,1227.47530817
A,1227.49162842
A,1299.65854176
A,1329.95909131
A,1350.23458181
A,1388.81234312
A,1477.43227614
A,1505.94512565
A,1554.81256922
A,1585.4722445
A,1625.62287563
A,1684.79717813
A,1694.3007826
A,1750.78397468
A,1763.5814743
A,1772.92115755
A,1830.2441577
A,1896.52087258
A,1921.585318
A,1968.80596523
A,2033.27605167
A,2042.27402462
A,2073.95338871
A,2110.29481404
A,2137.52686649
A,2155.61055666
B,271.432392659
B,271.44720507
B,281.567697298
B,281.583513725
B,310.003891997
B,310.020957559
B,341.655345572
B,341.671368176
B,417.238270351
B,456.865826465
B,466.393129159
B,495.760585264
B,596.252655617
B,634.38011951
B,682.229168094
B,691.903397989
B,724.612978255
B,808.806346192
B,828.276105407
B,847.269646013
B,899.263606218
B,956.232507369
B,992.600621246
B,1001.8879106
B,1162.28166553
B,1162.2969069
B,1192.71691176
B,1192.73126623
B,1247.18773144
B,1247.20226945
B,1257.06725491
B,1257.08170387
B,1369.44973111
B,1408.12437215
B,1427.52080798
B,1437.01425637
B,1468.19287136
B,1496.44341903
B,1524.68470898
B,1594.8758787
B,1616.47873318
B,1635.00611406
B,1645.53408267
B,1731.85334146
B,1839.66367112
B,1867.65862025
B,1877.658952
B,1906.00529841
B,1959.2129369
B,1977.98564764
B,1987.2424621
B,2024.16250515
B,2164.72189803
B,2174.20841973
B,2183.71200277
B,2192.66578783
C,240.680163734
C,240.696508432
C,250.940395358
C,250.956728585
C,261.665983436
C,261.683571835
C,383.744856982
C,383.760795364
C,475.888327178
C,485.975115427
C,515.074629267
C,535.422093794
C,567.399923325
C,615.40220787
C,654.078060009
C,663.300258551
C,715.022359137
C,771.479031725
C,780.684948056
C,790.037174566
C,908.421037856
C,965.202325901
C,974.361979597
C,983.616682188
C,1099.74748717
C,1099.76211846
C,1111.32282447
C,1111.3395779
C,1182.51488833
C,1182.52967357
C,1217.27536462
C,1217.29113758
C,1290.08687036
C,1319.89628807
C,1339.5150121
C,1417.33245017
C,1448.86471227
C,1487.22077644
C,1534.28292584
C,1545.46189824
C,1665.57086451
C,1675.46277185
C,1713.3745129
C,1722.75878522
C,1782.29030261
C,1791.8045869
C,1849.59523862
C,1858.72236895
C,1940.42465364
C,1996.17862345
C,2014.82267036
C,2061.53960688
C,2083.07983922
C,2119.45830087
C,2146.67241808
C,2201.52278734
D,229.809213344
D,229.824534707
D,320.301262567
D,320.317489838
D,362.198378661
D,362.213746512
D,373.228562847
D,373.244750271
D,406.976149932
D,426.814346023
D,436.821744229
D,446.85950261
D,576.811807909
D,586.62815955
D,605.506857408
D,672.893617432
D,733.821250372
D,762.176286981
D,837.6118873
D,857.131337174
D,879.087430627
D,889.060495156
D,937.111413215
D,946.625403184
D,1132.42769286
D,1132.44395968
D,1237.35573845
D,1237.3709931
D,1266.48215758
D,1266.49960229
D,1276.70069022
D,1276.71567017
D,1309.61953968
D,1359.55025017
D,1378.86170354
D,1398.41873339
D,1458.81055153
D,1515.41126937
D,1564.37380924
D,1574.31377957
D,1606.27637769
D,1655.95692571
D,1703.70327603
D,1741.14258753
D,1801.5600739
D,1811.16965884
D,1820.68381001
D,1886.89863057
D,1931.10409893
D,1949.58401151
D,2005.38672954
D,2052.06034633
D,2092.08533203
D,2100.96138008
D,2128.36354328
D,2210.5389165
