A,204.305283491
A,204.322446354
A,258.863478927
A,258.879238418
A,284.706733773
A,284.72284373
A,295.755037078
A,295.771057682
A,388.000934575
A,409.864546927
A,440.207227323
A,471.22069324
A,558.670566366
A,588.509636753
A,638.400744219
A,659.99482029
A,714.462249308
A,745.008090296
A,755.830459977
A,814.504897163
A,870.507130364
A,928.431638339
A,977.330077211
A,1006.16298351
A,1156.95401261
A,1156.96651376
A,1179.7082434
A,1179.72271212
A,1208.65328125
A,1208.66808956
A,1247.61308062
A,1247.63075846
A,1381.99781661
A,1393.06286107
A,1403.45280847
A,1423.61914509
A,1520.24417324
A,1598.86640249
A,1630.77406879
A,1683.8442024
A,1743.77748711
A,1753.44788474
A,1816.17584992
A,1836.20129567
A,1975.35641014
A,1995.98034403
A,2005.47804321
A,2026.43573888
A,2063.99083718
A,2073.66311542
A,2083.57529461
A,2103.25310393
A,2234.57782424
A,2263.56643063
A,2292.97301685
A,2340.94600442
B,161.125183006
B,161.142087774
B,246.121863391
B,246.137894259
B,317.565659664
B,317.581893083
B,327.971474921
B,327.987022502
B,420.285220606
B,431.234310995
B,449.973426481
B,482.331508355
B,547.763370074
B,568.16312508
B,617.365541876
B,680.939478992
B,695.104712301
B,765.167810334
B,785.129406406
B,844.300216377
B,879.966210689
B,938.039703459
B,967.133606864
B,996.924620268
B,1125.19083542
B,1125.20764088
B,1145.42393503
B,1145.4398693
B,1191.80536711
B,1191.82292028
B,1293.03604666
B,1293.05193927
B,1320.23315576
B,1345.32588219
B,1357.61915083
B,1434.45361596
B,1564.3787992
B,1587.00597875
B,1660.94409331
B,1672.82275516
B,1712.0556972
B,1722.89884579
B,1805.3460948
B,1826.06885883
B,1892.63869752
B,1943.88366165
B,1985.4612124
B,2015.60359781
B,2054.39678042
B,2112.60731257
B,2122.81168153
B,2152.03329395
B,2283.1621247
B,2302.75708856
B,2350.73497087
B,2360.52203346
C,173.586527925
C,173.602369523
C,184.681838324
C,184.697947375
C,270.09547401
C,270.112469338
C,304.763657148
C,304.779898718
C,355.965398973
C,376.619306893
C,398.469069959
C,497.227545888
C,527.958624206
C,578.200963917
C,649.700329999
C,670.209894607
C,734.186397399
C,774.756174809
C,795.165562342
C,824.15750676
C,898.874755715
C,908.866521429
C,947.583998595
C,987.095202633
C,1104.95489134
C,1104.97180909
C,1218.83129765
C,1218.84634263
C,1280.3379556
C,1280.35517672
C,1305.4555814
C,1305.47295708
C,1332.45256788
C,1448.05162805
C,1471.32936934
C,1494.6644234
C,1531.26299214
C,1542.45251143
C,1575.1417044
C,1618.91097565
C,1763.21515642
C,1794.51694944
C,1845.76339392
C,1856.60794498
C,1912.88445133
C,1933.0642741
C,1954.70358652
C,1965.54623311
C,2161.91874627
C,2172.12289939
C,2182.3302701
C,2191.56859048
C,2243.98220986
C,2321.59509758
C,2331.40059449
C,2370.31688448
D,194.173019627
D,194.189103321
D,216.128061293
D,216.1424965
D,228.3250753
D,228.341242007
D,237.209556517
D,237.225402643
D,345.414652671
D,366.758198817
D,460.654944526
D,511.184404483
D,538.060964448
D,598.34540111
D,608.367235039
D,627.865818686
D,704.552053983
D,724.274681275
D,804.882950457
D,833.813533776
D,860.819212469
D,889.189444731
D,918.597963193
D,957.780982717
D,1167.55046647
D,1167.56554345
D,1237.44392366
D,1237.46157736
D,1257.74506676
D,1257.76212548
D,1268.88784279
D,1268.90247813
D,1370.05470738
D,1413.32105294
D,1459.77020129
D,1483.42279368
D,1554.33600042
D,1608.52175544
D,1641.14672714
D,1651.24971398
D,1702.14125553
D,1733.72142134
D,1774.03938378
D,1784.85977353
D,1872.12119808
D,1882.96739189
D,1902.85153049
D,1923.02474029
D,2093.0536913
D,2132.3611603
D,2142.58222815
D,2201.21968471
D,2253.77154037
D,2273.37396483
D,2311.80602578
D,2380.12323929
