A,301.608451622
A,301.626045306
A,336.415837576
A,336.432291393
A,368.324721538
A,368.340366943
A,432.371542437
A,432.385703539
A,511.520492256
A,560.637018039
A,578.942545672
A,608.86116741
A,709.501322802
A,709.51727853
A,720.083264054
A,720.099089978
A,777.030078191
A,777.045789102
A,829.459413053
A,829.476876027
A,852.088367496
A,898.021892035
A,907.643096829
A,957.963312027
A,1068.28442016
A,1076.8738904
A,1113.9817102
A,1122.5480634
A,1175.12818165
A,1282.52490864
A,1302.03713746
A,1311.77941332
A,1384.5334021
A,1413.1895905
A,1432.89434552
A,1442.8939706
A,1493.49649195
A,1578.25686683
A,1607.05794789
A,1626.69484548
A,1658.71166637
A,1668.2533304
A,1732.96539977
A,1742.32840135
A,1810.08418416
A,1828.8198279
A,1837.93093056
A,1919.50076192
A,1965.22566748
A,1974.33090357
A,2029.37823312
A,2057.26245326
A,2096.31961568
A,2105.58772179
A,2178.10752005
A,2224.42889141
B,313.269977716
B,313.285832318
B,326.270373771
B,326.286728876
B,411.447032088
B,411.462428147
B,454.677805429
B,454.694705412
B,479.238566762
B,493.210774041
B,531.775585586
B,551.171380695
B,730.976720261
B,730.993500703
B,742.059856925
B,742.074995185
B,809.17600718
B,809.191539382
B,820.715126125
B,820.731844382
B,862.383159968
B,938.167654693
B,978.895818957
B,998.61555919
B,1012.76638122
B,1024.66522946
B,1045.73909172
B,1095.64296491
B,1194.89434914
B,1205.77405359
B,1273.0443374
B,1321.28012694
B,1353.84181834
B,1364.044885
B,1403.83751939
B,1482.21673661
B,1512.42543076
B,1550.65596683
B,1560.1782688
B,1588.06228126
B,1686.27880656
B,1696.06756975
B,1714.588788
B,1724.48408291
B,1819.64571919
B,1873.44933054
B,1928.80014315
B,1937.56977975
B,1947.61097104
B,1956.86970253
B,2020.06256351
B,2038.66363467
B,2114.89138658
B,2151.25532185
B,2160.52104106
B,2196.65145958
C,346.329249613
C,346.345665696
C,358.624951625
C,358.64105678
C,379.27873773
C,379.295030347
C,401.024446473
C,401.039773101
C,541.436996969
C,570.19903878
C,588.683554273
C,617.609125399
C,669.510401592
C,669.526438524
C,689.774389268
C,689.791146466
C,699.94599214
C,699.962553726
C,787.324998053
C,787.340099485
C,889.194423464
C,917.59974836
C,928.406333751
C,968.128440054
C,1035.12065177
C,1085.55224221
C,1132.07958726
C,1162.93507767
C,1224.33007101
C,1243.36187862
C,1253.71240022
C,1263.03184867
C,1374.29168651
C,1422.69438422
C,1462.10187293
C,1471.99438609
C,1531.83463078
C,1568.62532021
C,1597.2544923
C,1616.90845742
C,1648.89611811
C,1750.82784108
C,1760.26592298
C,1770.09218889
C,1847.01804045
C,1856.3856323
C,1864.76287075
C,1909.99547011
C,1982.91328103
C,2001.47068283
C,2047.93044907
C,2085.11288068
C,2123.78901616
C,2132.65002448
C,2168.85260693
C,2205.91010232
D,289.229200589
D,289.245601579
D,391.066478178
D,391.081917706
D,420.174378884
D,420.190996617
D,444.04507276
D,444.061194518
D,468.6533499
D,502.004966393
D,521.33461508
D,598.184861679
D,755.542277127
D,755.557637866
D,766.577248959
D,766.592298771
D,798.646932712
D,798.665531025
D,839.219110529
D,839.233758852
D,871.002587946
D,880.453993853
D,948.016065912
D,987.480232236
D,1057.09370429
D,1104.18083562
D,1142.1948654
D,1152.55694688
D,1185.15082323
D,1214.42447262
D,1233.90739121
D,1292.15531388
D,1334.53871776
D,1344.2759593
D,1394.19346381
D,1452.34353237
D,1502.88620163
D,1522.2669596
D,1541.28279126
D,1636.09726335
D,1676.68453143
D,1705.07794779
D,1779.46436526
D,1789.24912201
D,1800.60512771
D,1882.43768886
D,1891.44365294
D,1900.46575447
D,1992.18879567
D,2010.75549663
D,2066.54206068
D,2075.80326088
D,2141.94160051
D,2187.38794131
D,2215.17322936
D,2233.7095578
