466,1421.854708,B
469,1421.868327,B
472,1421.882854,B
474,1421.899545,B
476,1421.915299,B
478,1421.932542,B
479,1421.947922,B
480,1421.964734,B
481,1421.977471,B
482,1421.993553,B
483,1422.009365,B
484,1422.025527,B
485,1422.041460,B
486,1422.058979,B
487,1422.076156,B
488,1422.090983,B
489,1422.107977,B
490,1422.123033,B
492,1422.138052,B
494,1422.153632,B
496,1422.170180,B
498,1422.185552,B
500,1422.202119,B
502,1422.217665,B
504,1422.234164,B
506,1422.251939,B
507,1422.266435,B
508,1422.281748,B
509,1422.298380,B
510,1422.313596,B
511,1422.330908,B
512,1422.347633,B
513,1422.364335,B
514,1422.379551,B
514,1422.397376,B
514,1422.412039,B
514,1422.428610,B
514,1422.442957,B
514,1422.459402,B
514,1422.473468,B
514,1422.489582,B
514,1422.505457,B
514,1422.521519,B
514,1422.537674,B
514,1422.553551,B
514,1422.569873,B
514,1422.585633,B
514,1422.602208,B
514,1422.617630,B
514,1422.633981,B
514,1422.649667,B
514,1422.666348,B
514,1422.681727,B
514,1422.697930,B
514,1422.713742,B
514,1422.731251,B
514,1422.745357,B
514,1422.761941,B
514,1422.777568,B
514,1422.795652,B
514,1422.809359,B
514,1422.826996,B
514,1422.842680,B
514,1422.859283,B
514,1422.875069,B
513,1422.891832,B
512,1422.905434,B
511,1422.922072,B
510,1422.937659,B
509,1422.954160,B
508,1422.971181,B
507,1422.987099,B
507,1423.001598,B
507,1423.017760,B
507,1423.033582,B
507,1423.051624,B
507,1423.065785,B
507,1423.083355,B
507,1423.099552,B
507,1423.115579,B
507,1423.130599,B
507,1423.147090,B
507,1423.162323,B
507,1423.177575,B
507,1423.194105,B
507,1423.209391,B
507,1423.226296,B
507,1423.241488,B
507,1423.258129,B
507,1423.273457,B
507,1423.290299,B
507,1423.305530,B
507,1423.322340,B
507,1423.337599,B
507,1423.354363,B
507,1423.369741,B
507,1423.385983,B
507,1423.401503,B
507,1423.417913,B
507,1423.433795,B
507,1423.449883,B
507,1423.465718,B
507,1423.481756,B
507,1423.497774,B
507,1423.513529,B
507,1423.529641,B
507,1423.545652,B
507,1423.561439,B
507,1423.577671,B
507,1423.593967,B
507,1423.609442,B
507,1423.625944,B
507,1423.641887,B
507,1423.657980,B
507,1423.673519,B
507,1423.690000,B
507,1423.705616,B
507,1423.722059,B
507,1423.737708,B
507,1423.754117,B
507,1423.769922,B
507,1423.786191,B
507,1423.801652,B
507,1423.818220,B
507,1423.833723,B
507,1423.850017,B
507,1423.865715,B
507,1423.882271,B
507,1423.897621,B
507,1423.914387,B
507,1423.929549,B
507,1423.945914,B
507,1423.961460,B
507,1423.977614,B
507,1423.993584,B
507,1424.009486,B
507,1424.025450,B
507,1424.041583,B
507,1424.057566,B
507,1424.073532,B
507,1424.090171,B
507,1424.105730,B
507,1424.122072,B
507,1424.137654,B
507,1424.154048,B
507,1424.169861,B
507,1424.185960,B
507,1424.201724,B
507,1424.218020,B
507,1424.233650,B
507,1424.250139,B
507,1424.265763,B
507,1424.282177,B
507,1424.297682,B
507,1424.314391,B
507,1424.329516,B
507,1424.345910,B
507,1424.361661,B
507,1424.377991,B
507,1424.393590,B
507,1424.409902,B
507,1424.425553,B
507,1424.442044,B
507,1424.457457,B
507,1424.473543,B
507,1424.489539,B
507,1424.505652,B
507,1424.521545,B
507,1424.537616,B
507,1424.553676,B
507,1424.569746,B
507,1424.586121,B
507,1424.601723,B
507,1424.618063,B
507,1424.633776,B
507,1424.650077,B
507,1424.665792,B
507,1424.682144,B
507,1424.697526,B
507,1424.713798,B
507,1424.729501,B
507,1424.746133,B
507,1424.761544,B
507,1424.777895,B
507,1424.793579,B
507,1424.809867,B
507,1424.825694,B
507,1424.841987,B
507,1424.857683,B
507,1424.873886,B
507,1424.889671,B
507,1424.905188,B
507,1424.920763,B
507,1424.937024,B
507,1424.952516,B
507,1424.969137,B
507,1424.984738,B
507,1425.000634,B
507,1425.016620,B
507,1425.032773,B
507,1425.048788,B
507,1425.064659,B
507,1425.080585,B
507,1425.096624,B
507,1425.112868,B
507,1425.128619,B
507,1425.144966,B
507,1425.160629,B
507,1425.177142,B
507,1425.192579,B
507,1425.209075,B
507,1425.224637,B
507,1425.241024,B
507,1425.256554,B
507,1425.273086,B
507,1425.288747,B
507,1425.305080,B
507,1425.320784,B
507,1425.337044,B
507,1425.352589,B
507,1425.369045,B
507,1425.384703,B
507,1425.401189,B
507,1425.416778,B
507,1425.433130,B
507,1425.448981,B
507,1425.465249,B
507,1425.480650,B
507,1425.496484,B
507,1425.512589,B
507,1425.528565,B
507,1425.544686,B
507,1425.560632,B
507,1425.576835,B
507,1425.592602,B
507,1425.609034,B
507,1425.624702,B
507,1425.641169,B
507,1425.656677,B
507,1425.673112,B
507,1425.688954,B
507,1425.705017,B
507,1425.720650,B
507,1425.737018,B
507,1425.752649,B
507,1425.769049,B
507,1425.784670,B
507,1425.800967,B
507,1425.816697,B
507,1425.833061,B
507,1425.848602,B
507,1425.865252,B
507,1425.880563,B
507,1425.897072,B
507,1425.912497,B
507,1425.928956,B
507,1425.944623,B
507,1425.960875,B
507,1425.976600,B
507,1425.992652,B
507,1426.008644,B
507,1426.024636,B
507,1426.040621,B
507,1426.056834,B
507,1426.072928,B
507,1426.088720,B
507,1426.105107,B
507,1426.120687,B
507,1426.137197,B
507,1426.152696,B
507,1426.169225,B
507,1426.184878,B
507,1426.201079,B
507,1426.216756,B
507,1426.233218,B
507,1426.248759,B
507,1426.265208,B
507,1426.280637,B
507,1426.296873,B
507,1426.312501,B
507,1426.329026,B
507,1426.344553,B
507,1426.361046,B
507,1426.376600,B
507,1426.392894,B
507,1426.408653,B
507,1426.425470,B
507,1426.440620,B
507,1426.456975,B
507,1426.472775,B
507,1426.488833,B
507,1426.504855,B
507,1426.520715,B
507,1426.536776,B
507,1426.552763,B
507,1426.568668,B
507,1426.584817,B
507,1426.601265,B
507,1426.616736,B
507,1426.633098,B
507,1426.649183,B
507,1426.665212,B
507,1426.680643,B
507,1426.696975,B
507,1426.712529,B
507,1426.728921,B
507,1426.744527,B
507,1426.761009,B
507,1426.776700,B
507,1426.792946,B
507,1426.809560,B
507,1426.825982,B
507,1426.841589,B
507,1426.858117,B
507,1426.873698,B
507,1426.890697,B
507,1426.905740,B
507,1426.921957,B
507,1426.937847,B
507,1426.953777,B
507,1426.969767,B
507,1426.985948,B
507,1427.001825,B
507,1427.017708,B
507,1427.033761,B
507,1427.050018,B
507,1427.066629,B
507,1427.081699,B
507,1427.098303,B
507,1427.113585,B
507,1427.130385,B
507,1427.145685,B
507,1427.162430,B
507,1427.177735,B
507,1427.194233,B
507,1427.209768,B
507,1427.226472,B
507,1427.241836,B
507,1427.258549,B
507,1427.273680,B
507,1427.290690,B
507,1427.305710,B
507,1427.322486,B
507,1427.337834,B
507,1427.354621,B
507,1427.369818,B
507,1427.386694,B
507,1427.401824,B
507,1427.418104,B
507,1427.433756,B
507,1427.449879,B
507,1427.465894,B
507,1427.481886,B
507,1427.497717,B
507,1427.513666,B
507,1427.529681,B
507,1427.545715,B
507,1427.562461,B
507,1427.577747,B
507,1427.594307,B
507,1427.610031,B
507,1427.626124,B
507,1427.641712,B
507,1427.658039,B
507,1427.673781,B
507,1427.690241,B
507,1427.705660,B
507,1427.722582,B
507,1427.737825,B
507,1427.754149,B
507,1427.769703,B
507,1427.786493,B
507,1427.801807,B
507,1427.818158,B
507,1427.833882,B
507,1427.851692,B
507,1427.867550,B
506,1427.884386,B
504,1427.900188,B
502,1427.916576,B
499,1427.932653,B
496,1427.948507,B
493,1427.962996,B
490,1427.979145,B
486,1427.993559,B
482,1428.009660,B
478,1428.025763,B
474,1428.043615,B
470,1428.058395,B
466,1428.073877,B
462,1428.090605,B
458,1428.105717,B
454,1428.122504,B
450,1428.137834,B
446,1428.154285,B
442,1428.169805,B
438,1428.186389,B
434,1428.201853,B
430,1428.218000,B
426,1428.233771,B
422,1428.250704,B
418,1428.265596,B
414,1428.282511,B
410,1428.297827,B
406,1428.314398,B
402,1428.329744,B
398,1428.346379,B
394,1428.361684,B
390,1428.378555,B
386,1428.393766,B
382,1428.410152,B
378,1428.425857,B
374,1428.443748,B
371,1428.459903,B
368,1428.476174,B
365,1428.490890,B
362,1428.506727,B
359,1428.523983,B
356,1428.539871,B
354,1428.557106,B
354,1428.571413,B
354,1428.587915,B
354,1428.601660,B
354,1428.619814,B
354,1428.633981,B
354,1428.650967,B
354,1428.665777,B
354,1428.682137,B
354,1428.697559,B
354,1428.714164,B
354,1428.729805,B
354,1428.746195,B
354,1428.761684,B
354,1428.778176,B
354,1428.793734,B
354,1428.810155,B
354,1428.825889,B
354,1428.842455,B
354,1428.857797,B
354,1428.874412,B
354,1428.890136,B
354,1428.906735,B
354,1428.921974,B
354,1428.938001,B
354,1428.953862,B
354,1428.969876,B
354,1428.986126,B
354,1429.001788,B
354,1429.017881,B
354,1429.033848,B
354,1429.050727,B
354,1429.065724,B
354,1429.082237,B
354,1429.097688,B
354,1429.113914,B
354,1429.129693,B
354,1429.146030,B
354,1429.161616,B
354,1429.178204,B
354,1429.193804,B
354,1429.210229,B
354,1429.225716,B
354,1429.242540,B
354,1429.257771,B
354,1429.274364,B
354,1429.289861,B
354,1429.306435,B
354,1429.321818,B
354,1429.338372,B
354,1429.353814,B
354,1429.370243,B
354,1429.385994,B
354,1429.402349,B
354,1429.418003,B
354,1429.434091,B
354,1429.449827,B
354,1429.467222,B
354,1429.481750,B
354,1429.497672,B
354,1429.513732,B
354,1429.529773,B
354,1429.546293,B
354,1429.561698,B
354,1429.578569,B
354,1429.593677,B
354,1429.610471,B
354,1429.625812,B
354,1429.642350,B
354,1429.663356,B
354,1429.675603,B
354,1429.690916,B
354,1429.707448,B
354,1429.722962,B
354,1429.739339,B
354,1429.754874,B
354,1429.771345,B
354,1429.787113,B
354,1429.805112,B
354,1429.818863,B
354,1429.835280,B
354,1429.850976,B
354,1429.867346,B
354,1429.882888,B
354,1429.900243,B
354,1429.914818,B
354,1429.930742,B
354,1429.946802,B
354,1429.962727,B
354,1429.978788,B
354,1429.994737,B
354,1430.011426,B
354,1430.026852,B
354,1430.043493,B
354,1430.058801,B
