515,800.833852,B
515,800.845552,B
515,800.862130,B
515,800.877619,B
515,800.893969,B
515,800.909854,B
515,800.926064,B
515,800.941630,B
515,800.957965,B
515,800.973850,B
515,800.990179,B
515,801.005710,B
515,801.022286,B
515,801.037670,B
515,801.053849,B
515,801.069747,B
515,801.086896,B
515,801.102644,B
515,801.119198,B
515,801.134734,B
515,801.150497,B
515,801.166526,B
515,801.182653,B
515,801.198902,B
515,801.214739,B
515,801.230748,B
515,801.246938,B
515,801.262923,B
515,801.278664,B
515,801.295129,B
515,801.310682,B
515,801.326970,B
515,801.342725,B
515,801.359176,B
515,801.374635,B
515,801.390950,B
515,801.406858,B
515,801.422953,B
515,801.438805,B
515,801.455039,B
515,801.470680,B
515,801.486748,B
515,801.502523,B
515,801.518996,B
515,801.534533,B
515,801.550906,B
515,801.566663,B
515,801.582989,B
515,801.598517,B
515,801.614916,B
515,801.630961,B
515,801.646840,B
515,801.662733,B
515,801.678708,B
515,801.694818,B
515,801.710712,B
515,801.726715,B
515,801.742862,B
515,801.758869,B
515,801.774636,B
515,801.790977,B
515,801.806873,B
515,801.823209,B
515,801.838674,B
515,801.854873,B
515,801.870550,B
515,801.886948,B
515,801.902464,B
515,801.918813,B
515,801.934602,B
515,801.950778,B
515,801.966590,B
515,801.983066,B
515,801.998538,B
515,802.014956,B
515,802.030654,B
515,802.047019,B
515,802.062787,B
515,802.078940,B
515,802.094789,B
515,802.111257,B
515,802.126957,B
515,802.142738,B
515,802.158919,B
515,802.174939,B
515,802.190752,B
515,802.206946,B
515,802.222694,B
515,802.238675,B
515,802.254347,B
515,802.270577,B
515,802.286911,B
515,802.302450,B
515,802.318948,B
515,802.334685,B
515,802.350789,B
515,802.366759,B
515,802.383050,B
515,802.398657,B
515,802.414887,B
515,802.430668,B
515,802.447160,B
515,802.462827,B
515,802.479048,B
515,802.494821,B
515,802.511141,B
515,802.526877,B
515,802.543192,B
515,802.558920,B
515,802.575336,B
515,802.590696,B
515,802.607059,B
515,802.622753,B
515,802.638373,B
515,802.654615,B
515,802.670687,B
515,802.686754,B
515,802.702553,B
515,802.718672,B
515,802.734727,B
515,802.750458,B
515,802.766559,B
515,802.783009,B
515,802.798751,B
515,802.814884,B
515,802.830681,B
515,802.847093,B
515,802.862830,B
515,802.879000,B
515,802.894820,B
515,802.910934,B
515,802.926713,B
515,802.943073,B
515,802.958901,B
515,802.975091,B
515,802.990760,B
515,803.007132,B
515,803.022753,B
515,803.038968,B
515,803.054704,B
515,803.070900,B
515,803.086523,B
515,803.102891,B
515,803.119954,B
515,803.134524,B
515,803.150555,B
515,803.167021,B
515,803.182738,B
515,803.198602,B
515,803.214664,B
515,803.230882,B
515,803.246849,B
515,803.263017,B
515,803.279169,B
515,803.294780,B
515,803.311007,B
515,803.326910,B
515,803.343257,B
515,803.358765,B
515,803.374982,B
515,803.390794,B
515,803.407258,B
515,803.422756,B
515,803.438883,B
515,803.454640,B
515,803.470853,B
515,803.486703,B
515,803.502883,B
515,803.518658,B
515,803.534850,B
515,803.550770,B
515,803.566946,B
515,803.582642,B
515,803.598945,B
515,803.614764,B
515,803.630863,B
515,803.646707,B
515,803.662825,B
515,803.678822,B
515,803.694789,B
515,803.710668,B
515,803.726831,B
515,803.742833,B
515,803.758994,B
515,803.774991,B
515,803.790683,B
515,803.807337,B
515,803.822748,B
515,803.838860,B
515,803.854806,B
515,803.871057,B
515,803.886579,B
515,803.902937,B
515,803.918836,B
515,803.935154,B
515,803.950736,B
515,803.967028,B
515,803.982638,B
515,803.998912,B
515,804.014894,B
515,804.031050,B
515,804.046734,B
515,804.063086,B
515,804.078802,B
515,804.095237,B
515,804.110701,B
515,804.126706,B
515,804.142958,B
515,804.159092,B
515,804.174855,B
515,804.190958,B
515,804.206813,B
515,804.222678,B
515,804.238893,B
515,804.254713,B
515,804.270972,B
515,804.286578,B
515,804.302976,B
515,804.318733,B
515,804.334867,B
515,804.350580,B
515,804.367012,B
515,804.382689,B
515,804.398962,B
515,804.415083,B
515,804.430997,B
515,804.446839,B
515,804.463140,B
515,804.479032,B
515,804.495129,B
515,804.510765,B
515,804.527062,B
515,804.542808,B
515,804.559151,B
