525,769.234515,A
525,769.246262,A
525,769.261643,A
525,769.277577,A
525,769.293609,A
525,769.309675,A
525,769.325651,A
525,769.341650,A
525,769.358216,A
525,769.373840,A
525,769.390107,A
525,769.405797,A
525,769.422413,A
525,769.437801,A
525,769.454006,A
525,769.469777,A
525,769.486139,A
525,769.502246,A
525,769.518214,A
525,769.533854,A
525,769.550346,A
525,769.565756,A
525,769.582020,A
525,769.597629,A
525,769.614164,A
525,769.630262,A
525,769.645963,A
525,769.661674,A
525,769.678078,A
525,769.693616,A
525,769.709618,A
525,769.725608,A
525,769.741836,A
525,769.757775,A
525,769.773722,A
525,769.789824,A
525,769.805666,A
525,769.823821,A
525,769.837908,A
525,769.853994,A
525,769.871712,A
525,769.886127,A
525,769.901746,A
525,769.917893,A
525,769.934737,A
525,769.951221,A
525,769.965638,A
525,769.982028,A
525,769.997662,A
525,770.014010,A
525,770.029536,A
525,770.045972,A
525,770.061716,A
525,770.078066,A
525,770.093644,A
525,770.110033,A
525,770.125916,A
525,770.142082,A
525,770.157814,A
525,770.174063,A
525,770.189767,A
525,770.205662,A
525,770.221751,A
525,770.237919,A
525,770.253821,A
525,770.269676,A
525,770.285766,A
525,770.301785,A
525,770.317709,A
525,770.333853,A
525,770.350275,A
525,770.365781,A
525,770.382133,A
525,770.397742,A
525,770.414056,A
525,770.429868,A
525,770.445976,A
525,770.461706,A
525,770.478160,A
525,770.493577,A
525,770.510164,A
525,770.525802,A
525,770.542161,A
525,770.557852,A
525,770.573118,A
525,770.588944,A
525,770.605229,A
525,770.621996,A
525,770.638481,A
525,770.653874,A
525,770.670124,A
525,770.685832,A
525,770.701732,A
525,770.717785,A
525,770.733843,A
525,770.749631,A
525,770.765703,A
525,770.781617,A
525,770.797612,A
525,770.813636,A
525,770.829970,A
525,770.845698,A
525,770.861909,A
525,770.877960,A
525,770.893616,A
525,770.909872,A
525,770.925804,A
525,770.942033,A
525,770.957775,A
525,770.973920,A
525,770.989809,A
525,771.006150,A
525,771.021862,A
525,771.037990,A
525,771.053769,A
525,771.070077,A
525,771.085828,A
525,771.102228,A
525,771.118017,A
525,771.134047,A
525,771.149773,A
525,771.165825,A
525,771.181642,A
525,771.197569,A
525,771.213693,A
525,771.229656,A
525,771.245745,A
525,771.282981,A
525,771.300909,A
525,771.314899,A
525,771.330907,A
525,771.346931,A
525,771.362872,A
525,771.379158,A
525,771.394723,A
525,771.410968,A
525,771.426735,A
525,771.442992,A
525,771.458907,A
525,771.474989,A
525,771.490830,A
525,771.506904,A
525,771.522768,A
525,771.540988,A
525,771.557084,A
525,771.571014,A
525,771.586986,A
525,771.602789,A
525,771.618796,A
525,771.634823,A
525,771.651675,A
525,771.666773,A
525,771.682962,A
525,771.698588,A
525,771.715188,A
525,771.730669,A
525,771.746790,A
525,771.762736,A
525,771.778868,A
525,771.794615,A
525,771.810898,A
525,771.826853,A
525,771.842879,A
525,771.858788,A
525,771.874985,A
525,771.890869,A
525,771.907029,A
525,771.922804,A
525,771.939063,A
525,771.956528,A
525,771.972681,A
525,771.988473,A
526,772.004488,A
527,772.020724,A
529,772.036150,A
531,772.053149,A
533,772.066738,A
535,772.084981,A
536,772.101089,A
537,772.116595,A
537,772.132153,A
537,772.148416,A
537,772.164258,A
537,772.180368,A
537,772.194742,A
537,772.211211,A
537,772.226853,A
537,772.243021,A
537,772.258875,A
537,772.275089,A
537,772.292286,A
537,772.309180,A
538,772.325008,A
541,772.341370,A
546,772.356396,A
551,772.372872,A
556,772.389158,A
561,772.405893,A
566,772.420339,A
571,772.436624,A
576,772.450871,A
581,772.468922,A
586,772.485548,A
589,772.500868,A
589,772.514797,A
589,772.530648,A
589,772.546691,A
589,772.562770,A
589,772.578670,A
589,772.594916,A
589,772.611056,A
589,772.627197,A
589,772.643366,A
589,772.658995,A
589,772.675333,A
589,772.690816,A
589,772.707155,A
589,772.722954,A
589,772.739317,A
589,772.754769,A
589,772.771275,A
589,772.786956,A
589,772.803170,A
589,772.818849,A
589,772.835338,A
589,772.850977,A
589,772.867164,A
589,772.882794,A
589,772.899131,A
589,772.914834,A
589,772.931068,A
589,772.946749,A
589,772.963135,A
589,772.978890,A
589,772.994755,A
589,773.012373,A
589,773.028461,A
589,773.042802,A
589,773.059086,A
589,773.074913,A
589,773.092551,A
589,773.108887,A
589,773.124305,A
589,773.139146,A
589,773.156540,A
589,773.172337,A
589,773.189260,A
589,773.205751,A
589,773.221097,A
589,773.237238,A
589,773.253494,A
590,773.269333,A
591,773.285911,A
593,773.300435,A
595,773.316329,A
598,773.333206,A
602,773.348970,A
607,773.364644,A
612,773.380593,A
617,773.396828,A
622,773.412451,A
627,773.429782,A
632,773.445043,A
637,773.460726,A
642,773.476271,A
